ID,Cuisine,Dish,Rating,Value
12,Fast Food,Subway,3,28
21,Indian,Shahi Paneer,2,8
42,Mexican,Tacos,0,35
63,Mexican,Tacos,4,35
93,South Indian,Idli Sambhar,5,9
9,South Indian,Idli Sambhar,5,9
27,Indian,Pav Bhaji,5,6
50,Indian,Pav Bhaji,3,6
51,Chinese,Chilli Potato,0,18
88,Thai ,Tom Yam,5,16
60,Indian,Butter Naan,4,3
53,American,Rice Bowl,1,21
63,Mexican,Challupa,2,33
0,Indian,Shahi Paneer,2,8
20,Chaat,GolGappe,3,1
84,American,Rice Bowl,5,21
90,Chaat,GolGappe,0,1
78,Indian,Palak Paneer,3,7
85,South Indian,Sambhar Vada,0,10
23,Mexican,Quesadilla,4,34
43,Indian,Chole Bhature,3,5
30,Chaat,Aloo Tikki,1,2
77,Dessert,Chocolate Ice-Cream,1,23
17,Italian,Pasta,4,30
97,Fast Food,Vada Pav,1,27
9,Fast Food,Veg Burger,3,29
27,Fast Food,Veg Burger,1,29
5,Chinese,Chilli Potato,5,18
24,Mughlai,Kebab,5,13
12,Indian,Butter Naan,1,3
61,Indian,Shahi Paneer,2,8
49,Chaat,Raj Kachori,0,0
58,Indian,Dal Makhani,5,4
83,South Indian,Idli Sambhar,2,9
55,South Indian,Sambhar Vada,2,10
15,Chinese,Chilli Potato,0,18
74,Indian,Pav Bhaji,0,6
18,Indian,Pav Bhaji,4,6
99,Indian,Pav Bhaji,3,6
42,Dessert,Rasgulla,5,26
19,Indian,Butter Naan,4,3
70,Fast Food,Veg Burger,5,29
8,Dessert,Chocolate Ice-Cream,2,23
67,Fast Food,Veg Burger,3,29
6,South Indian,Onion Uttappam,5,12
8,Mughlai,Mutton Biryani,5,14
58,Beverage,Strawberry Smoothie,1,22
41,Chinese,Noodles,2,20
77,Indian,Pav Bhaji,3,6
77,Chaat,Aloo Tikki,2,2
26,Italian,Pizza,4,31
85,Indian,Palak Paneer,3,7
85,Dessert,Chocolate Ice-Cream,4,23
72,South Indian,Onion Uttappam,3,12
73,Italian,Pizza,3,31
4,Fast Food,Vada Pav,4,27
70,Italian,Pizza,2,31
47,Dessert,Cake,2,24
57,South Indian,Onion Uttappam,3,12
10,Mughlai,Mutton Biryani,3,14
96,Italian,Pasta,0,30
12,Chaat,GolGappe,0,1
8,Mexican,Quesadilla,3,34
25,Chinese,Chilli Paneer,2,17
60,Mexican,Challupa,3,33
0,Chinese,Chowmein,5,19
22,Mughlai,Mutton Biryani,5,14
92,Dessert,Rasgulla,5,26
3,South Indian,Sambhar Vada,2,10
67,Chaat,GolGappe,2,1
30,Indian,Chole Bhature,2,5
55,Indian,Butter Naan,4,3
0,Mexican,Burrito,1,32
43,Italian,Pizza,1,31
71,South Indian,Sambhar Vada,3,10
64,Chaat,Raj Kachori,3,0
50,Indian,Palak Paneer,3,7
73,Mexican,Tacos,4,35
52,Mexican,Tacos,5,35
95,Indian,Palak Paneer,3,7
49,Dessert,Cake,3,24
92,Indian,Palak Paneer,2,7
79,South Indian,Idli Sambhar,3,9
8,Mexican,Challupa,4,33
65,Mexican,Tacos,0,35
18,Mexican,Tacos,1,35
29,Beverage,Strawberry Smoothie,2,22
47,Beverage,Strawberry Smoothie,2,22
23,Fast Food,Veg Burger,4,29
33,South Indian,Masala Dosa,2,11
37,Indian,Chole Bhature,5,5
8,Indian,Butter Naan,3,3
11,Indian,Pav Bhaji,2,6
15,Indian,Butter Naan,5,3
53,Thai ,Tom Yam,4,16
13,Indian,Palak Paneer,1,7
47,Fast Food,Vada Pav,4,27
12,Dessert,Rasgulla,5,26
97,Chinese,Noodles,4,20
44,South Indian,Sambhar Vada,1,10
65,Indian,Shahi Paneer,1,8
52,Indian,Dal Makhani,1,4
38,Indian,Shahi Paneer,3,8
5,Chinese,Noodles,3,20
28,Chaat,Raj Kachori,2,0
48,Fast Food,Veg Burger,1,29
18,Chaat,Aloo Tikki,3,2
17,Dessert,Chocolate Ice-Cream,5,23
33,Indian,Dal Makhani,1,4
82,Mughlai,Kebab,0,13
85,Chaat,Aloo Tikki,0,2
29,Mexican,Burrito,1,32
20,Thai ,Thai Curry,5,15
44,American,Rice Bowl,3,21
61,Dessert,Gulab Jamun,5,25
90,Chinese,Noodles,1,20
25,Chinese,Chilli Paneer,1,17
43,Thai ,Tom Yam,5,16
85,Fast Food,Veg Burger,0,29
91,Fast Food,Veg Burger,4,29
42,Indian,Palak Paneer,2,7
51,Chinese,Chowmein,0,19
67,South Indian,Onion Uttappam,2,12
28,Chinese,Chilli Potato,2,18
49,Mexican,Challupa,2,33
12,Chaat,Aloo Tikki,0,2
28,Italian,Pasta,2,30
83,South Indian,Sambhar Vada,2,10
69,South Indian,Masala Dosa,5,11
82,South Indian,Idli Sambhar,3,9
72,Fast Food,Vada Pav,4,27
92,Indian,Butter Naan,5,3
92,Chinese,Noodles,2,20
88,Chinese,Chilli Potato,2,18
2,Chinese,Noodles,5,20
88,South Indian,Masala Dosa,0,11
9,Chaat,Aloo Tikki,4,2
80,Mexican,Burrito,4,32
39,Thai ,Thai Curry,4,15
93,Dessert,Rasgulla,5,26
16,Beverage,Strawberry Smoothie,1,22
16,Dessert,Chocolate Ice-Cream,2,23
93,South Indian,Idli Sambhar,5,9
55,South Indian,Masala Dosa,4,11
82,Mexican,Quesadilla,4,34
95,Fast Food,Veg Burger,0,29
18,Italian,Pizza,5,31
31,Dessert,Gulab Jamun,1,25
70,American,Rice Bowl,3,21
13,Dessert,Gulab Jamun,1,25
73,South Indian,Sambhar Vada,3,10
61,South Indian,Masala Dosa,0,11
60,Italian,Pizza,1,31
56,Mexican,Burrito,1,32
15,Fast Food,Vada Pav,1,27
83,Indian,Palak Paneer,5,7
72,Thai ,Tom Yam,0,16
96,American,Rice Bowl,3,21
59,Chinese,Chilli Potato,3,18
48,Mexican,Burrito,5,32
45,Mughlai,Mutton Biryani,3,14
15,South Indian,Onion Uttappam,0,12
34,Beverage,Strawberry Smoothie,2,22
70,Indian,Butter Naan,5,3
88,Mexican,Tacos,2,35
54,Mughlai,Mutton Biryani,2,14
48,Chinese,Chilli Paneer,0,17
25,Indian,Shahi Paneer,1,8
23,Dessert,Cake,3,24
97,Beverage,Strawberry Smoothie,3,22
81,South Indian,Onion Uttappam,2,12
24,Fast Food,Veg Burger,3,29
51,Chaat,GolGappe,0,1
8,Italian,Pasta,5,30
14,Beverage,Strawberry Smoothie,1,22
87,Mexican,Challupa,0,33
70,Dessert,Gulab Jamun,3,25
35,Fast Food,Vada Pav,5,27
81,Dessert,Gulab Jamun,2,25
39,Indian,Dal Makhani,0,4
69,Italian,Pasta,2,30
0,Thai ,Thai Curry,1,15
62,Indian,Dal Makhani,2,4
31,Chinese,Chowmein,4,19
22,Fast Food,Veg Burger,1,29
67,Chinese,Chowmein,2,19
62,Mexican,Challupa,0,33
62,Mexican,Tacos,3,35
64,Beverage,Strawberry Smoothie,2,22
16,Mughlai,Kebab,4,13
43,Chaat,Raj Kachori,5,0
61,Fast Food,Subway,1,28
23,Mughlai,Kebab,0,13
47,Indian,Palak Paneer,2,7
9,Fast Food,Vada Pav,3,27
0,Chinese,Chilli Potato,2,18
72,Italian,Pasta,4,30
89,Chinese,Noodles,0,20
59,Dessert,Cake,2,24
85,Chaat,Aloo Tikki,5,2
24,Italian,Pasta,1,30
6,Indian,Butter Naan,0,3
81,Indian,Palak Paneer,0,7
25,Chaat,GolGappe,5,1
51,Chaat,Aloo Tikki,4,2
23,Fast Food,Veg Burger,2,29
84,Dessert,Gulab Jamun,2,25
51,Chaat,Raj Kachori,4,0
36,Beverage,Strawberry Smoothie,0,22
88,Chaat,Aloo Tikki,0,2
25,Mughlai,Kebab,4,13
67,Dessert,Gulab Jamun,0,25
50,Chinese,Chowmein,2,19
84,Chaat,Raj Kachori,3,0
63,Chaat,GolGappe,2,1
63,Mughlai,Mutton Biryani,3,14
0,Thai ,Thai Curry,3,15
51,Indian,Butter Naan,3,3
21,Dessert,Chocolate Ice-Cream,1,23
69,Chaat,Raj Kachori,5,0
42,Dessert,Chocolate Ice-Cream,3,23
36,Dessert,Cake,2,24
67,Dessert,Chocolate Ice-Cream,3,23
48,Mexican,Challupa,2,33
69,Chinese,Chowmein,5,19
74,Indian,Shahi Paneer,4,8
16,Indian,Shahi Paneer,3,8
19,South Indian,Masala Dosa,5,11
6,Indian,Chole Bhature,4,5
97,Dessert,Chocolate Ice-Cream,2,23
35,South Indian,Masala Dosa,0,11
96,Fast Food,Vada Pav,2,27
61,Chinese,Chilli Potato,0,18
18,Mughlai,Mutton Biryani,5,14
54,South Indian,Sambhar Vada,5,10
24,Mexican,Quesadilla,4,34
79,Thai ,Thai Curry,4,15
60,Fast Food,Veg Burger,5,29
5,Beverage,Strawberry Smoothie,1,22
61,Thai ,Tom Yam,2,16
21,Chaat,Raj Kachori,3,0
24,South Indian,Idli Sambhar,2,9
52,Dessert,Chocolate Ice-Cream,5,23
21,Italian,Pasta,2,30
4,Chaat,Raj Kachori,1,0
31,Chaat,Aloo Tikki,3,2
70,Chinese,Chilli Potato,3,18
44,Thai ,Thai Curry,1,15
21,Chaat,Aloo Tikki,3,2
78,Dessert,Gulab Jamun,1,25
80,South Indian,Idli Sambhar,5,9
39,American,Rice Bowl,5,21
6,Fast Food,Veg Burger,3,29
93,Mexican,Burrito,1,32
17,Chaat,GolGappe,2,1
1,Dessert,Cake,4,24
6,Chinese,Chilli Paneer,0,17
6,Mexican,Tacos,0,35
17,Mughlai,Mutton Biryani,1,14
39,Mexican,Quesadilla,4,34
63,Mexican,Tacos,5,35
94,Indian,Pav Bhaji,1,6
2,Indian,Chole Bhature,5,5
54,Italian,Pasta,0,30
17,Indian,Palak Paneer,3,7
72,Mughlai,Mutton Biryani,0,14
48,South Indian,Onion Uttappam,2,12
23,Fast Food,Vada Pav,2,27
46,Chinese,Chowmein,5,19
77,American,Rice Bowl,2,21
71,Thai ,Thai Curry,2,15
56,Indian,Chole Bhature,2,5
63,Mexican,Challupa,4,33
85,Chinese,Chowmein,5,19
64,Indian,Pav Bhaji,2,6
36,Chinese,Noodles,0,20
45,Dessert,Cake,2,24
17,Indian,Pav Bhaji,0,6
19,Mexican,Challupa,5,33
42,Mexican,Challupa,2,33
39,Italian,Pizza,3,31
27,Indian,Shahi Paneer,3,8
67,Indian,Shahi Paneer,0,8
34,Italian,Pizza,1,31
12,South Indian,Sambhar Vada,5,10
40,American,Rice Bowl,5,21
51,American,Rice Bowl,3,21
79,Mexican,Burrito,2,32
14,Chaat,GolGappe,3,1
49,Thai ,Tom Yam,5,16
20,South Indian,Sambhar Vada,5,10
24,Indian,Dal Makhani,2,4
99,South Indian,Sambhar Vada,3,10
29,Chinese,Chilli Paneer,3,17
58,Fast Food,Veg Burger,5,29
20,Chaat,Raj Kachori,2,0
58,Mughlai,Kebab,5,13
88,Indian,Dal Makhani,4,4
81,Thai ,Tom Yam,3,16
59,Chinese,Noodles,5,20
3,Mughlai,Kebab,1,13
77,Indian,Butter Naan,2,3
42,Mexican,Tacos,5,35
86,Chinese,Chowmein,4,19
71,Chaat,Raj Kachori,1,0
81,Dessert,Rasgulla,3,26
25,Thai ,Tom Yam,0,16
63,Mexican,Quesadilla,5,34
100,Indian,Palak Paneer,4,7
19,Italian,Pizza,5,31
88,Mexican,Quesadilla,3,34
27,Mughlai,Kebab,5,13
70,Mughlai,Mutton Biryani,5,14
61,Indian,Butter Naan,2,3
90,Mexican,Challupa,5,33
78,Chinese,Chilli Paneer,5,17
6,Fast Food,Vada Pav,2,27
29,Chaat,GolGappe,3,1
36,Mexican,Burrito,4,32
81,Chinese,Noodles,0,20
63,Fast Food,Veg Burger,5,29
60,South Indian,Masala Dosa,4,11
10,Chinese,Chilli Paneer,5,17
13,Fast Food,Vada Pav,5,27
82,Italian,Pizza,0,31
49,Chinese,Chilli Potato,5,18
23,American,Rice Bowl,5,21
45,American,Rice Bowl,2,21
41,Chinese,Chowmein,0,19
50,Thai ,Tom Yam,4,16
25,South Indian,Sambhar Vada,5,10
86,American,Rice Bowl,1,21
34,Indian,Dal Makhani,2,4
27,Indian,Butter Naan,0,3
89,Dessert,Chocolate Ice-Cream,5,23
96,Chinese,Chilli Potato,0,18
63,Fast Food,Veg Burger,0,29
36,South Indian,Onion Uttappam,0,12
53,South Indian,Onion Uttappam,3,12
91,Beverage,Strawberry Smoothie,5,22
83,Thai ,Thai Curry,0,15
36,Beverage,Strawberry Smoothie,5,22
54,Mexican,Challupa,5,33
40,Fast Food,Vada Pav,2,27
33,Chaat,Aloo Tikki,4,2
51,Fast Food,Veg Burger,5,29
8,American,Rice Bowl,5,21
16,Fast Food,Vada Pav,3,27
53,Chaat,GolGappe,0,1
5,Mexican,Challupa,4,33
18,Dessert,Gulab Jamun,5,25
91,Fast Food,Subway,4,28
96,Italian,Pizza,5,31
34,American,Rice Bowl,3,21
95,Chaat,Aloo Tikki,5,2
22,Chaat,Raj Kachori,1,0
5,Mexican,Burrito,2,32
82,Dessert,Chocolate Ice-Cream,1,23
97,Italian,Pasta,2,30
53,Fast Food,Vada Pav,3,27
5,Indian,Shahi Paneer,2,8
6,Chinese,Chowmein,5,19
22,Dessert,Gulab Jamun,3,25
70,Indian,Chole Bhature,1,5
36,South Indian,Onion Uttappam,4,12
20,American,Rice Bowl,2,21
23,Fast Food,Vada Pav,5,27
40,South Indian,Sambhar Vada,4,10
0,South Indian,Sambhar Vada,0,10
9,Chaat,GolGappe,2,1
55,Mughlai,Kebab,0,13
63,Chaat,Raj Kachori,3,0
39,Mexican,Challupa,3,33
17,Fast Food,Veg Burger,1,29
26,Chinese,Chowmein,4,19
8,American,Rice Bowl,0,21
44,Mexican,Tacos,3,35
17,Indian,Palak Paneer,0,7
61,Dessert,Gulab Jamun,4,25
61,Indian,Butter Naan,1,3
48,Chaat,GolGappe,4,1
62,Beverage,Strawberry Smoothie,3,22
17,Fast Food,Subway,0,28
45,Dessert,Rasgulla,2,26
25,Beverage,Strawberry Smoothie,2,22
26,Thai ,Thai Curry,2,15
32,Indian,Palak Paneer,5,7
36,Chinese,Chilli Potato,3,18
33,Chinese,Chilli Potato,4,18
13,Chinese,Chilli Potato,0,18
85,Indian,Butter Naan,0,3
46,Thai ,Thai Curry,3,15
67,Mughlai,Kebab,0,13
78,Mexican,Tacos,0,35
1,Thai ,Thai Curry,4,15
68,Chinese,Chilli Potato,2,18
92,Chinese,Noodles,3,20
86,South Indian,Onion Uttappam,1,12
84,Mexican,Quesadilla,2,34
95,Dessert,Gulab Jamun,4,25
84,Indian,Chole Bhature,0,5
31,Fast Food,Vada Pav,4,27
78,Chaat,Raj Kachori,2,0
97,American,Rice Bowl,4,21
63,American,Rice Bowl,1,21
71,Fast Food,Subway,5,28
58,Thai ,Thai Curry,4,15
92,Dessert,Gulab Jamun,1,25
40,Chinese,Chowmein,3,19
38,Chaat,GolGappe,5,1
77,Indian,Pav Bhaji,1,6
42,Indian,Butter Naan,2,3
93,Mughlai,Kebab,4,13
7,Chinese,Chilli Potato,0,18
36,Dessert,Gulab Jamun,3,25
59,Mexican,Tacos,0,35
15,American,Rice Bowl,1,21
11,South Indian,Sambhar Vada,0,10
73,Mexican,Tacos,2,35
89,South Indian,Idli Sambhar,1,9
85,Mexican,Tacos,0,35
25,Dessert,Rasgulla,1,26
42,Thai ,Thai Curry,2,15
65,Fast Food,Veg Burger,2,29
79,Fast Food,Veg Burger,4,29
98,Mexican,Burrito,3,32
84,Thai ,Thai Curry,0,15
79,Dessert,Rasgulla,4,26
75,Chinese,Chilli Paneer,1,17
78,Beverage,Strawberry Smoothie,3,22
37,Dessert,Cake,2,24
20,American,Rice Bowl,2,21
26,Indian,Chole Bhature,1,5
65,Chinese,Chowmein,1,19
44,American,Rice Bowl,5,21
90,Mexican,Challupa,5,33
41,South Indian,Idli Sambhar,4,9
14,Dessert,Chocolate Ice-Cream,4,23
76,Italian,Pizza,3,31
84,Chaat,Aloo Tikki,2,2
3,Indian,Chole Bhature,4,5
46,Indian,Chole Bhature,1,5
44,Indian,Butter Naan,0,3
73,American,Rice Bowl,2,21
81,South Indian,Onion Uttappam,4,12
40,Dessert,Chocolate Ice-Cream,1,23
25,Chaat,GolGappe,5,1
59,Chaat,Aloo Tikki,2,2
25,Indian,Palak Paneer,3,7
2,Indian,Chole Bhature,1,5
47,Mexican,Tacos,5,35
89,Mexican,Burrito,2,32
66,Mexican,Challupa,0,33
47,Chaat,GolGappe,2,1
5,Dessert,Cake,3,24
56,Mughlai,Mutton Biryani,5,14
14,Indian,Palak Paneer,2,7
39,Mughlai,Mutton Biryani,2,14
1,Italian,Pizza,3,31
11,Fast Food,Vada Pav,3,27
85,Fast Food,Veg Burger,5,29
10,Chinese,Chilli Potato,1,18
47,Indian,Shahi Paneer,1,8
65,Chaat,Aloo Tikki,3,2
25,Chaat,GolGappe,5,1
93,Fast Food,Vada Pav,3,27
21,Chinese,Chilli Potato,2,18
75,Fast Food,Subway,2,28
57,Dessert,Rasgulla,5,26
26,Indian,Dal Makhani,3,4
56,Chinese,Noodles,3,20
96,Chinese,Chowmein,5,19
46,Fast Food,Vada Pav,1,27
50,Indian,Chole Bhature,5,5
43,Dessert,Rasgulla,0,26
99,Dessert,Gulab Jamun,3,25
16,Chaat,Aloo Tikki,4,2
44,Chaat,GolGappe,3,1
91,Chinese,Chilli Paneer,2,17
35,South Indian,Onion Uttappam,3,12
15,Indian,Shahi Paneer,4,8
26,Mexican,Burrito,3,32
36,Chinese,Chilli Potato,5,18
61,Fast Food,Veg Burger,1,29
32,Mexican,Quesadilla,0,34
80,Mexican,Burrito,5,32
28,Italian,Pizza,4,31
2,South Indian,Onion Uttappam,2,12
55,Indian,Dal Makhani,5,4
14,Indian,Shahi Paneer,5,8
73,Chinese,Chowmein,5,19
54,South Indian,Idli Sambhar,5,9
82,Mexican,Challupa,3,33
47,Chinese,Noodles,4,20
76,Thai ,Thai Curry,3,15
66,Fast Food,Veg Burger,2,29
82,Mughlai,Mutton Biryani,3,14
57,Chaat,Raj Kachori,3,0
94,Chinese,Chowmein,1,19
73,Dessert,Rasgulla,5,26
22,Mexican,Challupa,3,33
53,Italian,Pizza,5,31
5,Beverage,Strawberry Smoothie,2,22
36,Italian,Pasta,1,30
81,Chaat,GolGappe,2,1
37,South Indian,Onion Uttappam,4,12
23,South Indian,Idli Sambhar,5,9
97,Indian,Dal Makhani,5,4
40,Chinese,Noodles,1,20
81,Italian,Pasta,1,30
51,Beverage,Strawberry Smoothie,0,22
31,Mughlai,Kebab,0,13
69,Indian,Shahi Paneer,1,8
35,Dessert,Cake,4,24
94,American,Rice Bowl,3,21
59,Dessert,Chocolate Ice-Cream,4,23
5,Mexican,Quesadilla,3,34
96,Indian,Palak Paneer,1,7
55,Chinese,Noodles,4,20
28,Fast Food,Veg Burger,1,29
11,Italian,Pasta,5,30
70,Mexican,Burrito,4,32
27,Chaat,GolGappe,0,1
89,Italian,Pasta,1,30
27,Mexican,Tacos,3,35
49,South Indian,Idli Sambhar,3,9
26,Indian,Butter Naan,4,3
66,Indian,Palak Paneer,4,7
78,Chaat,Aloo Tikki,5,2
32,Beverage,Strawberry Smoothie,5,22
14,Indian,Dal Makhani,3,4
87,Chaat,Aloo Tikki,4,2
43,South Indian,Idli Sambhar,3,9
34,Beverage,Strawberry Smoothie,5,22
78,Chinese,Noodles,5,20
37,Indian,Chole Bhature,2,5
51,Dessert,Rasgulla,3,26
62,Indian,Dal Makhani,4,4
38,Mexican,Burrito,5,32
84,Thai ,Tom Yam,2,16
78,American,Rice Bowl,2,21
62,Indian,Shahi Paneer,2,8
4,Mexican,Challupa,0,33
47,Thai ,Tom Yam,4,16
63,Chaat,GolGappe,3,1
61,Chinese,Chilli Paneer,4,17
12,Italian,Pizza,1,31
96,Chinese,Chilli Potato,5,18
81,Chinese,Chowmein,4,19
67,Indian,Pav Bhaji,0,6
82,South Indian,Idli Sambhar,4,9
56,Italian,Pizza,4,31
34,Chinese,Chowmein,5,19
24,Fast Food,Vada Pav,2,27
41,Chaat,Raj Kachori,2,0
6,Italian,Pasta,4,30
28,American,Rice Bowl,5,21
61,Thai ,Thai Curry,2,15
35,Mughlai,Kebab,5,13
21,Chaat,GolGappe,0,1
19,Chaat,Aloo Tikki,4,2
80,Indian,Shahi Paneer,1,8
17,South Indian,Onion Uttappam,3,12
19,Chinese,Chilli Paneer,5,17
98,Dessert,Rasgulla,3,26
18,Fast Food,Vada Pav,2,27
13,South Indian,Idli Sambhar,2,9
61,Chinese,Chilli Paneer,1,17
28,Dessert,Cake,4,24
18,Chinese,Chowmein,2,19
35,South Indian,Onion Uttappam,1,12
72,Indian,Chole Bhature,3,5
47,American,Rice Bowl,1,21
77,Indian,Butter Naan,3,3
76,Indian,Dal Makhani,5,4
73,Mughlai,Kebab,1,13
60,Dessert,Chocolate Ice-Cream,3,23
23,Chinese,Chowmein,2,19
38,Mexican,Burrito,3,32
63,South Indian,Idli Sambhar,1,9
47,Dessert,Chocolate Ice-Cream,1,23
58,Thai ,Thai Curry,2,15
9,Mughlai,Mutton Biryani,3,14
39,Dessert,Gulab Jamun,4,25
45,South Indian,Masala Dosa,4,11
78,Chaat,Aloo Tikki,4,2
12,Indian,Pav Bhaji,1,6
0,Dessert,Chocolate Ice-Cream,5,23
89,Chinese,Noodles,4,20
75,Dessert,Cake,3,24
56,Fast Food,Subway,0,28
40,Dessert,Cake,4,24
11,Indian,Palak Paneer,3,7
26,Mexican,Challupa,3,33
12,Thai ,Tom Yam,2,16
44,South Indian,Masala Dosa,2,11
20,Dessert,Rasgulla,4,26
65,Chaat,Raj Kachori,3,0
47,Indian,Chole Bhature,2,5
8,Mexican,Quesadilla,4,34
91,Italian,Pizza,2,31
22,Chinese,Noodles,2,20
19,Indian,Butter Naan,2,3
2,Italian,Pizza,4,31
11,Indian,Pav Bhaji,3,6
89,Indian,Palak Paneer,0,7
91,Mughlai,Kebab,5,13
54,Mughlai,Kebab,3,13
3,Indian,Butter Naan,0,3
24,South Indian,Idli Sambhar,5,9
26,Thai ,Thai Curry,5,15
48,South Indian,Sambhar Vada,5,10
53,South Indian,Onion Uttappam,1,12
91,Indian,Shahi Paneer,2,8
27,South Indian,Onion Uttappam,1,12
15,Dessert,Rasgulla,3,26
20,Dessert,Chocolate Ice-Cream,1,23
77,Dessert,Rasgulla,4,26
18,Mughlai,Mutton Biryani,5,14
31,Mexican,Challupa,3,33
68,Chinese,Chilli Potato,1,18
24,Mughlai,Mutton Biryani,0,14
62,Chaat,Aloo Tikki,2,2
26,Dessert,Chocolate Ice-Cream,4,23
2,Chinese,Chilli Paneer,3,17
66,Italian,Pasta,2,30
14,Italian,Pizza,3,31
73,Dessert,Cake,1,24
3,Chaat,Raj Kachori,5,0
58,Dessert,Chocolate Ice-Cream,2,23
49,Indian,Butter Naan,4,3
85,Italian,Pizza,2,31
35,South Indian,Sambhar Vada,4,10
72,Dessert,Chocolate Ice-Cream,2,23
7,Indian,Shahi Paneer,4,8
56,Mexican,Tacos,3,35
68,Fast Food,Vada Pav,2,27
33,Dessert,Rasgulla,2,26
94,Indian,Pav Bhaji,4,6
93,Mexican,Quesadilla,1,34
61,Mexican,Tacos,0,35
14,Indian,Shahi Paneer,4,8
20,Indian,Pav Bhaji,3,6
88,Beverage,Strawberry Smoothie,5,22
48,Mexican,Tacos,5,35
90,Mexican,Quesadilla,2,34
83,Thai ,Tom Yam,3,16
72,Mughlai,Mutton Biryani,4,14
31,Fast Food,Subway,2,28
16,Chaat,Aloo Tikki,3,2
99,South Indian,Onion Uttappam,1,12
42,Indian,Chole Bhature,0,5
55,Indian,Butter Naan,4,3
51,American,Rice Bowl,4,21
58,South Indian,Idli Sambhar,4,9
100,Chaat,Aloo Tikki,0,2
79,Dessert,Rasgulla,5,26
8,South Indian,Onion Uttappam,5,12
87,Chaat,Raj Kachori,4,0
65,Mughlai,Mutton Biryani,3,14
54,Mexican,Challupa,0,33
66,Fast Food,Subway,1,28
99,Fast Food,Veg Burger,4,29
97,Mexican,Tacos,0,35
80,Indian,Shahi Paneer,5,8
13,Indian,Shahi Paneer,3,8
69,Italian,Pasta,1,30
70,Chinese,Chilli Potato,4,18
77,Mughlai,Mutton Biryani,5,14
15,Indian,Palak Paneer,5,7
63,South Indian,Onion Uttappam,1,12
61,Italian,Pizza,4,31
12,Chaat,Raj Kachori,0,0
83,Indian,Chole Bhature,2,5
9,Mexican,Challupa,3,33
10,Indian,Shahi Paneer,3,8
40,Mexican,Tacos,2,35
73,American,Rice Bowl,2,21
66,Mughlai,Mutton Biryani,5,14
21,Indian,Dal Makhani,3,4
27,Mexican,Challupa,1,33
59,Indian,Chole Bhature,4,5
20,Chinese,Noodles,4,20
81,South Indian,Onion Uttappam,4,12
79,Mughlai,Mutton Biryani,3,14
3,Chinese,Chilli Potato,1,18
6,Fast Food,Vada Pav,4,27
89,Thai ,Thai Curry,1,15
86,Indian,Shahi Paneer,1,8
11,Indian,Butter Naan,3,3
79,Fast Food,Veg Burger,3,29
26,Chinese,Noodles,4,20
82,Italian,Pizza,4,31
57,Indian,Pav Bhaji,0,6
46,Chinese,Noodles,1,20
78,Mughlai,Mutton Biryani,5,14
69,American,Rice Bowl,2,21
32,Mexican,Quesadilla,3,34
94,Dessert,Gulab Jamun,5,25
19,Indian,Pav Bhaji,5,6
42,Chaat,GolGappe,4,1
49,Fast Food,Veg Burger,5,29
71,Dessert,Gulab Jamun,2,25
32,Fast Food,Subway,4,28
44,Indian,Palak Paneer,2,7
4,Chinese,Noodles,2,20
2,Indian,Dal Makhani,4,4
75,Chinese,Chilli Paneer,5,17
54,South Indian,Masala Dosa,2,11
75,Chaat,Raj Kachori,5,0
50,Mexican,Tacos,5,35
93,Chaat,GolGappe,2,1
99,Dessert,Gulab Jamun,5,25
35,Mexican,Quesadilla,1,34
57,Fast Food,Vada Pav,1,27
10,Indian,Shahi Paneer,2,8
98,Dessert,Chocolate Ice-Cream,3,23
78,Chinese,Noodles,0,20
100,Chaat,Raj Kachori,0,0
46,American,Rice Bowl,1,21
87,Mexican,Tacos,3,35
34,Indian,Palak Paneer,1,7
48,Indian,Palak Paneer,2,7
82,Chinese,Chilli Paneer,5,17
21,Chaat,Aloo Tikki,2,2
34,Dessert,Rasgulla,1,26
24,Dessert,Chocolate Ice-Cream,3,23
12,Italian,Pasta,5,30
89,Chinese,Chilli Potato,2,18
21,Fast Food,Veg Burger,4,29
34,Mexican,Quesadilla,4,34
40,Fast Food,Subway,2,28
90,Dessert,Chocolate Ice-Cream,2,23
2,Dessert,Gulab Jamun,5,25
33,South Indian,Sambhar Vada,3,10
93,Mughlai,Mutton Biryani,2,14
54,Dessert,Rasgulla,3,26
89,Italian,Pizza,4,31
49,Dessert,Gulab Jamun,2,25
75,Chinese,Noodles,3,20
83,Fast Food,Veg Burger,5,29
86,Mughlai,Kebab,1,13
45,Chinese,Chowmein,5,19
99,Indian,Shahi Paneer,1,8
55,Indian,Chole Bhature,0,5
57,Chinese,Chilli Paneer,3,17
7,South Indian,Sambhar Vada,1,10
51,Indian,Dal Makhani,1,4
66,Italian,Pasta,3,30
41,Dessert,Chocolate Ice-Cream,1,23
39,Mughlai,Kebab,3,13
58,Indian,Pav Bhaji,3,6
90,South Indian,Onion Uttappam,5,12
65,South Indian,Idli Sambhar,2,9
64,Indian,Shahi Paneer,3,8
23,Mughlai,Kebab,0,13
1,Dessert,Cake,0,24
82,South Indian,Onion Uttappam,5,12
3,American,Rice Bowl,0,21
19,Chinese,Chilli Potato,0,18
12,Indian,Chole Bhature,1,5
39,Thai ,Thai Curry,5,15
25,Chinese,Chilli Potato,0,18
36,Chinese,Noodles,2,20
44,Dessert,Gulab Jamun,4,25
85,Mexican,Challupa,5,33
